regio,jaar,weeknr,periode,mobiliteit,verandering
Limburg,2021,38,2021-38,Werken,-0.11285714285714286
Limburg,2021,39,2021-39,Werken,-0.12428571428571429
Limburg,2021,40,2021-40,Werken,-0.11857142857142858
Limburg,2021,41,2021-41,Werken,-0.11142857142857142
Limburg,2021,42,2021-42,Werken,-0.11714285714285713
Limburg,2021,43,2021-43,Werken,-0.21714285714285717
Limburg,2021,44,2021-44,Werken,-0.11714285714285713
Limburg,2021,45,2021-45,Werken,-0.13714285714285712
Limburg,2021,46,2021-46,Werken,-0.1514285714285714
Limburg,2021,47,2021-47,Werken,-0.15571428571428572
Limburg,2021,48,2021-48,Werken,-0.16571428571428573
Limburg,2021,49,2021-49,Werken,-0.14
Limburg,2021,50,2021-50,Werken,-0.12142857142857143
Limburg,2021,51,2021-51,Werken,-0.34285714285714286
Limburg,2021,52,2021-52,Werken,-0.49714285714285716
Limburg,2022,1,2022-01,Werken,-0.29714285714285715
Limburg,2022,2,2022-02,Werken,-0.16428571428571426
Limburg,2022,3,2022-03,Werken,-0.16285714285714284
Limburg,2022,4,2022-04,Werken,-0.14857142857142858
Limburg,2022,5,2022-05,Werken,-0.15714285714285714
Limburg,2022,6,2022-06,Werken,-0.14285714285714288
Limburg,2022,7,2022-07,Werken,-0.1285714285714286
Limburg,2022,8,2022-08,Werken,-0.12285714285714286
Limburg,2022,9,2022-09,Werken,-0.27714285714285714
Limburg,2022,10,2022-10,Werken,-0.1442857142857143
Limburg,2022,11,2022-11,Werken,-0.11285714285714286
Limburg,2022,12,2022-12,Werken,-0.09
Limburg,2022,13,2022-13,Werken,-0.08142857142857142
Limburg,2022,14,2022-14,Werken,-0.06857142857142856
Limburg,2022,15,2022-15,Werken,-0.09
Limburg,2022,16,2022-16,Werken,-0.15
Limburg,2022,17,2022-17,Werken,-0.20714285714285716
Limburg,2022,18,2022-18,Werken,-0.16428571428571426
Limburg,2022,19,2022-19,Werken,-0.08166666666666667
Noord Brabant,2020,7,2020-07,Werken,-0.01
Noord Brabant,2020,8,2020-08,Werken,0.005714285714285714
Noord Brabant,2020,9,2020-09,Werken,-0.21428571428571427
Noord Brabant,2020,10,2020-10,Werken,0.007142857142857143
Noord Brabant,2020,11,2020-11,Werken,-0.11857142857142858
Noord Brabant,2020,12,2020-12,Werken,-0.37857142857142856
Noord Brabant,2020,13,2020-13,Werken,-0.43285714285714283
Noord Brabant,2020,14,2020-14,Werken,-0.4214285714285715
Noord Brabant,2020,15,2020-15,Werken,-0.40714285714285714
Noord Brabant,2020,16,2020-16,Werken,-0.42714285714285716
Noord Brabant,2020,17,2020-17,Werken,-0.3642857142857143
Noord Brabant,2020,18,2020-18,Werken,-0.39714285714285713
Noord Brabant,2020,19,2020-19,Werken,-0.3285714285714285
Noord Brabant,2020,20,2020-20,Werken,-0.2557142857142857
Noord Brabant,2020,21,2020-21,Werken,-0.3385714285714285
Noord Brabant,2020,22,2020-22,Werken,-0.20857142857142857
Noord Brabant,2020,23,2020-23,Werken,-0.25285714285714284
Noord Brabant,2020,24,2020-24,Werken,-0.17
Noord Brabant,2020,25,2020-25,Werken,-0.15285714285714286
Noord Brabant,2020,26,2020-26,Werken,-0.18285714285714286
Noord Brabant,2020,27,2020-27,Werken,-0.17714285714285716
Noord Brabant,2020,28,2020-28,Werken,-0.18
Noord Brabant,2020,29,2020-29,Werken,-0.24285714285714285
Noord Brabant,2020,30,2020-30,Werken,-0.28
Noord Brabant,2020,31,2020-31,Werken,-0.35
Noord Brabant,2020,32,2020-32,Werken,-0.37857142857142856
Noord Brabant,2020,33,2020-33,Werken,-0.34857142857142853
Noord Brabant,2020,34,2020-34,Werken,-0.2714285714285714
Noord Brabant,2020,35,2020-35,Werken,-0.20285714285714285
Noord Brabant,2020,36,2020-36,Werken,-0.20428571428571426
Noord Brabant,2020,37,2020-37,Werken,-0.19857142857142857
Noord Brabant,2020,38,2020-38,Werken,-0.16857142857142857
Noord Brabant,2020,39,2020-39,Werken,-0.15285714285714286
Noord Brabant,2020,40,2020-40,Werken,-0.16714285714285715
Noord Brabant,2020,41,2020-41,Werken,-0.18
Noord Brabant,2020,42,2020-42,Werken,-0.20285714285714285
Noord Brabant,2020,43,2020-43,Werken,-0.31714285714285717
Noord Brabant,2020,44,2020-44,Werken,-0.19571428571428573
Noord Brabant,2020,45,2020-45,Werken,-0.20142857142857143
Noord Brabant,2020,46,2020-46,Werken,-0.2
Noord Brabant,2020,47,2020-47,Werken,-0.18
Noord Brabant,2020,48,2020-48,Werken,-0.16571428571428573
Noord Brabant,2020,49,2020-49,Werken,-0.16428571428571426
Noord Brabant,2020,50,2020-50,Werken,-0.16142857142857142
Noord Brabant,2020,51,2020-51,Werken,-0.24428571428571427
Noord Brabant,2020,52,2020-52,Werken,-0.49714285714285716
Noord Brabant,2020,53,2020-53,Werken,-0.5257142857142857
Noord Brabant,2021,1,2021-01,Werken,-0.2785714285714286
Noord Brabant,2021,2,2021-02,Werken,-0.27714285714285714
Noord Brabant,2021,3,2021-03,Werken,-0.28
Noord Brabant,2021,4,2021-04,Werken,-0.2714285714285714
Noord Brabant,2021,5,2021-05,Werken,-0.2914285714285714
Noord Brabant,2021,6,2021-06,Werken,-0.31285714285714283
